title,movieId,avg_rating
Small Faces (1996),865,4
Bound (1996),866,3.87037037
Carpool (1996),867,3
Kansas City (1996),869,2.75
Gone Fishin' (1997),870,1.666666667
Vive L'Amour (Ai qing wan sui) (1994),872,5
Nothing to Lose (1994),875,4
Supercop 2 (Project S) (Chao ji ji hua) (1993),876,5
"Relic, The (1997)",879,3.3
"Island of Dr. Moreau, The (1996)",880,2.38
First Kid (1996),881,3
"Trigger Effect, The (1996)",882,2.666666667
Bogus (1996),885,2
Bulletproof (1996),886,1.5
Land Before Time III: The Time of the Great Giving (1995),888,3.666666667
1-900 (06) (1994),889,4
Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),891,2.222222222
Twelfth Night (1996),892,3.785714286
Mother Night (1996),893,4.666666667
Wild Reeds (Les roseaux sauvages) (1994),896,3.666666667
For Whom the Bell Tolls (1943),897,3.625
"Philadelphia Story, The (1940)",898,4.351351351
Singin' in the Rain (1952),899,4.1953125
"American in Paris, An (1951)",900,3.954545455
Funny Face (1957),901,3.916666667
Breakfast at Tiffany's (1961),902,3.590909091
Vertigo (1958),903,4.224637681
Rear Window (1954),904,4.315217391
It Happened One Night (1934),905,4.38
Gaslight (1944),906,3.653846154
"Gay Divorcee, The (1934)",907,4.090909091
North by Northwest (1959),908,4.270114943
"Apartment, The (1960)",909,3.803030303
Some Like It Hot (1959),910,3.946969697
Charade (1963),911,4.111111111
Casablanca (1942),912,4.235042735
"Maltese Falcon, The (1941)",913,4.387096774
My Fair Lady (1964),914,3.647058824
Sabrina (1954),915,3.891304348
Roman Holiday (1953),916,4.019230769
"Little Princess, The (1939)",917,3.6875
Meet Me in St. Louis (1944),918,3.571428571
"Wizard of Oz, The (1939)",919,3.957264957
Gone with the Wind (1939),920,4.044117647
My Favorite Year (1982),921,3.9
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),922,4.294871795
Citizen Kane (1941),923,4.2
2001: A Space Odyssey (1968),924,3.886178862
All About Eve (1950),926,4.434210526
"Women, The (1939)",927,4.5
Rebecca (1940),928,4.173913043
Foreign Correspondent (1940),929,3.8
Notorious (1946),930,4.119047619
Spellbound (1945),931,3.8125
"Affair to Remember, An (1957)",932,3.59375
To Catch a Thief (1955),933,3.965517241
Father of the Bride (1950),934,3.583333333
"Band Wagon, The (1953)",935,4.083333333
Ninotchka (1939),936,3.692307692
Love in the Afternoon (1957),937,3.8
Gigi (1958),938,3.818181818
"Reluctant Debutante, The (1958)",939,4
"Adventures of Robin Hood, The (1938)",940,3.972222222
"Mark of Zorro, The (1940)",941,3.875
Laura (1944),942,3.884615385
"Ghost and Mrs. Muir, The (1947)",943,4
Lost Horizon (1937),944,3
Top Hat (1935),945,4
To Be or Not to Be (1942),946,4.3
My Man Godfrey (1936),947,3.681818182
Giant (1956),948,3.590909091
East of Eden (1955),949,3.59375
"Thin Man, The (1934)",950,4.205882353
His Girl Friday (1940),951,4.211538462
Around the World in 80 Days (1956),952,3.357142857
It's a Wonderful Life (1946),953,4.152777778
Mr. Smith Goes to Washington (1939),954,4.225806452
Bringing Up Baby (1938),955,4.066666667
Penny Serenade (1941),956,3.166666667
"Scarlet Letter, The (1926)",957,4
Angel on My Shoulder (1946),960,2.5
Little Lord Fauntleroy (1936),961,5
They Made Me a Criminal (1939),962,3
"Inspector General, The (1949)",963,3
Angel and the Badman (1947),964,2.5
"39 Steps, The (1935)",965,3.84375
A Walk in the Sun (1945),966,4
Night of the Living Dead (1968),968,4.111111111
"African Queen, The (1951)",969,4.42
Beat the Devil (1953),970,3.5
Cat on a Hot Tin Roof (1958),971,3.794117647
"Last Time I Saw Paris, The (1954)",972,2.5
Meet John Doe (1941),973,4.285714286
"Farewell to Arms, A (1932)",976,3
"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",980,1
Dangerous Ground (1997),981,1
Picnic (1955),982,3
"Pompatus of Love, The (1996)",984,4.5
Fly Away Home (1996),986,3.535714286
Bliss (1997),987,3
Grace of My Heart (1996),988,3.75
Maximum Risk (1996),990,2.5
Michael Collins (1996),991,3.5
"Rich Man's Wife, The (1996)",992,2.5
Big Night (1996),994,4.25
Last Man Standing (1996),996,3.25
Caught (1996),997,2.666666667
Set It Off (1996),998,3.666666667
2 Days in the Valley (1996),999,3.34375
Extreme Measures (1996),1003,3
"Glimmer Man, The (1996)",1004,2.5
D3: The Mighty Ducks (1996),1005,2.5
"Chamber, The (1996)",1006,3
"Apple Dumpling Gang, The (1975)",1007,2.727272727
"Davy Crockett, King of the Wild Frontier (1955)",1008,3.5
Escape to Witch Mountain (1975),1009,3.25
"Love Bug, The (1969)",1010,3.029411765
Herbie Rides Again (1974),1011,3.611111111
Old Yeller (1957),1012,3.605263158
"Parent Trap, The (1961)",1013,3.380952381
Pollyanna (1960),1014,3.3
Homeward Bound: The Incredible Journey (1993),1015,3.260869565
"Shaggy Dog, The (1959)",1016,3.1
Swiss Family Robinson (1960),1017,3.264705882
That Darn Cat! (1965),1018,3.4
"20,000 Leagues Under the Sea (1954)",1019,3.662162162
Cool Runnings (1993),1020,3.327586207
Angels in the Outfield (1994),1021,3.178571429
Cinderella (1950),1022,3.563636364
Winnie the Pooh and the Blustery Day (1968),1023,4.088235294
"Three Caballeros, The (1945)",1024,3.25
"Sword in the Stone, The (1963)",1025,3.596153846
So Dear to My Heart (1949),1026,2.5
Robin Hood: Prince of Thieves (1991),1027,3.113636364
Mary Poppins (1964),1028,3.814102564
Dumbo (1941),1029,3.702380952
Pete's Dragon (1977),1030,3.222222222
Bedknobs and Broomsticks (1971),1031,3.5
Alice in Wonderland (1951),1032,3.612244898
"Fox and the Hound, The (1981)",1033,3.523809524
Freeway (1996),1034,3.95
"Sound of Music, The (1965)",1035,3.94375
Die Hard (1988),1036,3.864238411
"Lawnmower Man, The (1992)",1037,2.833333333
"Secret Agent, The (1996)",1040,4
Secrets & Lies (1996),1041,3.865384615
That Thing You Do! (1996),1042,3.489795918
To Gillian on Her 37th Birthday (1996),1043,2.375
Surviving Picasso (1996),1044,3
Beautiful Thing (1996),1046,3.875
"Long Kiss Goodnight, The (1996)",1047,3.216666667
"Ghost and the Darkness, The (1996)",1049,3.619047619
Looking for Richard (1996),1050,3.555555556
Trees Lounge (1996),1051,3
Normal Life (1996),1053,2
Get on the Bus (1996),1054,1.5
Shadow Conspiracy (1997),1055,2
Jude (1996),1056,4
Everyone Says I Love You (1996),1057,3.823529412
William Shakespeare's Romeo + Juliet (1996),1059,3.525862069
Swingers (1996),1060,4.226190476
Sleepers (1996),1061,3.545454545
Johns (1996),1063,4.333333333
Aladdin and the King of Thieves (1996),1064,3
Shall We Dance (1937),1066,4.409090909
"Damsel in Distress, A (1937)",1067,4
Crossfire (1947),1068,3.5
"Murder, My Sweet (1944)",1069,3.666666667
Willy Wonka & the Chocolate Factory (1971),1073,3.753378378
"Innocents, The (1961)",1076,3.75
Sleeper (1973),1077,4.051282051
Bananas (1971),1078,3.842105263
"Fish Called Wanda, A (1988)",1079,3.971910112
Monty Python's Life of Brian (1979),1080,3.857142857
Victor/Victoria (1982),1081,3.672413793
"Candidate, The (1972)",1082,3.6875
"Great Race, The (1965)",1083,3
Bonnie and Clyde (1967),1084,3.875
"Old Man and the Sea, The (1958)",1085,3.5
Dial M for Murder (1954),1086,3.942307692
Madame Butterfly (1995),1087,3.75
Dirty Dancing (1987),1088,3.358490566
Reservoir Dogs (1992),1089,4.162878788
Platoon (1986),1090,3.933823529
Weekend at Bernie's (1989),1091,2.62962963
Basic Instinct (1992),1092,3.294642857
"Doors, The (1991)",1093,3.111111111
"Crying Game, The (1992)",1094,3.92
Glengarry Glen Ross (1992),1095,3.87037037
Sophie's Choice (1982),1096,4.038461538
E.T. the Extra-Terrestrial (1982),1097,3.76875
"Christmas Carol, A (1938)",1099,3.545454545
Days of Thunder (1990),1100,2.578947368
Top Gun (1986),1101,3.324324324
Rebel Without a Cause (1955),1103,3.9375
"Streetcar Named Desire, A (1951)",1104,3.9125
Children of the Corn IV: The Gathering (1996),1105,1.75
Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),1111,3.9375
Palookaville (1996),1112,3.666666667
"Associate, The (1996)",1113,2.428571429
"Funeral, The (1996)",1114,3.166666667
"People vs. Larry Flynt, The (1996)",1120,3.621212121
"Perfect Candidate, A (1996)",1123,4
On Golden Pond (1981),1124,3.607142857
"Return of the Pink Panther, The (1975)",1125,3.410714286
Drop Dead Fred (1991),1126,2.727272727
"Abyss, The (1989)",1127,3.612676056
"Fog, The (1980)",1128,3.416666667
Escape from New York (1981),1129,3.3125
"Howling, The (1980)",1130,3.75
Jean de Florette (1986),1131,4.088235294
Manon of the Spring (Manon des sources) (1986),1132,3.65625
Talking About Sex (1994),1133,3
Private Benjamin (1980),1135,3.347826087
Monty Python and the Holy Grail (1975),1136,4.224137931
Hustler White (1996),1137,4
Snowriders (1996),1145,3
When We Were Kings (1996),1147,4.4375
Wallace & Gromit: The Wrong Trousers (1993),1148,4.093333333
"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1150,3.8
Lesson Faust (1994),1151,4
He Walked by Night (1948),1152,3
Raw Deal (1948),1153,3
T-Men (1947),1154,1
"Tin Drum, The (Blechtrommel, Die) (1979)",1161,4.0625
"Ruling Class, The (1972)",1162,3.6
Mina Tannenbaum (1994),1163,2.5
2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),1164,1
"Bloody Child, The (1996)",1165,1.5
Dear God (1996),1167,2
Bad Moon (1996),1168,3
American Dream (1990),1169,4
Bob Roberts (1992),1171,3.580645161
Cinema Paradiso (Nuovo cinema Paradiso) (1989),1172,4.260869565
"Cook the Thief His Wife & Her Lover, The (1989)",1173,3.210526316
Dead Tired (Grosse Fatigue) (1994),1174,3
Delicatessen (1991),1175,4.166666667
"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",1176,3.777777778
Enchanted April (1992),1177,3.769230769
Paths of Glory (1957),1178,4.366666667
"Grifters, The (1990)",1179,3.85
Hear My Song (1991),1180,3.666666667
"Shooter, The (1997)",1181,4
"English Patient, The (1996)",1183,3.601351351
Mediterraneo (1991),1184,4
My Left Foot (1989),1185,3.75
"Sex, Lies, and Videotape (1989)",1186,3.637931034
Passion Fish (1992),1187,3.5
Strictly Ballroom (1992),1188,3.397058824
"Thin Blue Line, The (1988)",1189,4
Tie Me Up! Tie Me Down! (¡Átame!) (1990),1190,2.1
Madonna: Truth or Dare (1991),1191,3.55
Paris Is Burning (1990),1192,4.388888889
One Flew Over the Cuckoo's Nest (1975),1193,4.256944444
Cheech and Chong's Up in Smoke (1978),1194,3.733333333
Star Wars: Episode V - The Empire Strikes Back (1980),1196,4.232905983
"Princess Bride, The (1987)",1197,4.208588957
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),1198,4.193181818
Brazil (1985),1199,4.032258065
Aliens (1986),1200,3.924
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",1201,3.938596491
Withnail & I (1987),1202,3.642857143
12 Angry Men (1957),1203,4.304054054
Lawrence of Arabia (1962),1204,4.215686275
"Clockwork Orange, A (1971)",1206,4
To Kill a Mockingbird (1962),1207,4.18125
Apocalypse Now (1979),1208,4.138392857
Once Upon a Time in the West (C'era una volta il West) (1968),1209,4.21875
Star Wars: Episode VI - Return of the Jedi (1983),1210,4.059907834
"Wings of Desire (Himmel über Berlin, Der) (1987)",1211,4.210526316
"Third Man, The (1949)",1212,4.25
Goodfellas (1990),1213,4.202290076
Alien (1979),1214,3.988188976
Army of Darkness (1993),1215,3.817307692
"Big Blue, The (Grand bleu, Le) (1988)",1216,2.9
Ran (1985),1217,4.423076923
"Killer, The (Die xue shuang xiong) (1989)",1218,4.214285714
Psycho (1960),1219,4.253246753
"Blues Brothers, The (1980)",1220,3.893617021
"Godfather: Part II, The (1974)",1221,4.385185185
Full Metal Jacket (1987),1222,4.033653846
"Grand Day Out with Wallace and Gromit, A (1989)",1223,4.08974359
Henry V (1989),1224,4.181818182
Amadeus (1984),1225,4.155
"Quiet Man, The (1952)",1226,3.576923077
Once Upon a Time in America (1984),1227,4.181818182
Raging Bull (1980),1228,4.35
Annie Hall (1977),1230,4.09375
"Right Stuff, The (1983)",1231,3.911111111
Stalker (1979),1232,3.85
"Boot, Das (Boat, The) (1981)",1233,4.166666667
"Sting, The (1973)",1234,4.015873016
Harold and Maude (1971),1235,3.784090909
Trust (1990),1236,3.8
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",1237,4.28125
Local Hero (1983),1238,4.147058824
"Terminator, The (1984)",1240,3.958860759
Dead Alive (Braindead) (1992),1241,3
Glory (1989),1242,3.836206897
Rosencrantz and Guildenstern Are Dead (1990),1243,4.045454545
Manhattan (1979),1244,3.962962963
Miller's Crossing (1990),1245,3.851851852
Dead Poets Society (1989),1246,3.784210526
"Graduate, The (1967)",1247,4.123595506
Touch of Evil (1958),1248,4.236842105
"Femme Nikita, La (Nikita) (1990)",1249,3.91025641
"Bridge on the River Kwai, The (1957)",1250,4.138461538
8 1/2 (8½) (1963),1251,3.825
Chinatown (1974),1252,4.335526316
"Day the Earth Stood Still, The (1951)",1253,3.8
"Treasure of the Sierra Madre, The (1948)",1254,4.3
Bad Taste (1987),1255,3.541666667
Duck Soup (1933),1256,4.132352941
Better Off Dead... (1985),1257,3.8125
"Shining, The (1980)",1258,4.02970297
Stand by Me (1986),1259,4.09375
M (1931),1260,4.261904762
Evil Dead II (Dead by Dawn) (1987),1261,3.787878788
"Great Escape, The (1963)",1262,3.948979592
"Deer Hunter, The (1978)",1263,3.864583333
Diva (1981),1264,4.285714286
Groundhog Day (1993),1265,3.839393939
Unforgiven (1992),1266,3.885964912
"Manchurian Candidate, The (1962)",1267,4.12244898
Pump Up the Volume (1990),1268,3.470588235
Arsenic and Old Lace (1944),1269,3.945945946
Back to the Future (1985),1270,4.015486726
Fried Green Tomatoes (1991),1271,3.7
Patton (1970),1272,4.1
Down by Law (1986),1273,3.736842105
Akira (1988),1274,3.838235294
Highlander (1986),1275,3.428571429
Cool Hand Luke (1967),1276,4.27173913
Cyrano de Bergerac (1990),1277,4
Young Frankenstein (1974),1278,4.087837838
Night on Earth (1991),1279,3.75
Raise the Red Lantern (Da hong deng long gao gao gua) (1991),1280,4.157894737
"Great Dictator, The (1940)",1281,4.043478261
Fantasia (1940),1282,3.7578125
High Noon (1952),1283,4.119047619
"Big Sleep, The (1946)",1284,3.984375
Heathers (1989),1285,3.803278689
Somewhere in Time (1980),1286,3.638888889
Ben-Hur (1959),1287,3.891304348
This Is Spinal Tap (1984),1288,4.085365854
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),1289,3.923076923
Some Kind of Wonderful (1987),1290,3.583333333
Indiana Jones and the Last Crusade (1989),1291,4.017006803
Being There (1979),1292,4.089285714
Gandhi (1982),1293,3.97826087
"Unbearable Lightness of Being, The (1988)",1295,3.117647059
"Room with a View, A (1986)",1296,3.822580645
Real Genius (1985),1297,3.375
Pink Floyd: The Wall (1982),1298,3.645833333
"Killing Fields, The (1984)",1299,4.271428571
My Life as a Dog (Mitt liv som hund) (1985),1300,4.052631579
Forbidden Planet (1956),1301,3.833333333
Field of Dreams (1989),1302,3.574626866
"Man Who Would Be King, The (1975)",1303,3.933333333
Butch Cassidy and the Sundance Kid (1969),1304,4.173333333
"Paris, Texas (1984)",1305,4.291666667
Until the End of the World (Bis ans Ende der Welt) (1991),1306,2.857142857
When Harry Met Sally... (1989),1307,3.91954023
Hype! (1996),1310,4.5
Santa with Muscles (1996),1311,0.5
Female Perversions (1996),1312,5
I'm Not Rappaport (1996),1317,4
Alien³ (a.k.a. Alien 3) (1992),1320,3.181818182
"American Werewolf in London, An (1981)",1321,3.631578947
Amityville 1992: It's About Time (1992),1322,2.5
Amityville 3-D (1983),1323,2.25
Amityville: Dollhouse (1996),1324,1
Amityville: A New Generation (1993),1325,1
Amityville II: The Possession (1982),1326,2.666666667
"Amityville Horror, The (1979)",1327,3.115384615
"Amityville Curse, The (1990)",1328,1
Blood for Dracula (Andy Warhol's Dracula) (1974),1329,3
April Fool's Day (1986),1330,3.428571429
Audrey Rose (1977),1331,2.333333333
"Believers, The (1987)",1332,3.5
"Birds, The (1963)",1333,3.754901961
"Blob, The (1958)",1334,3.133333333
Blood Beach (1981),1335,4
Body Parts (1991),1336,3.5
"Body Snatcher, The (1945)",1337,2.833333333
Dracula (Bram Stoker's Dracula) (1992),1339,3.298076923
"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",1340,3.75
Burnt Offerings (1976),1341,4
Candyman (1992),1342,3.058823529
Cape Fear (1991),1343,3.743589744
Cape Fear (1962),1344,3.631578947
Carrie (1976),1345,3.675675676
Cat People (1982),1346,3.111111111
"Nightmare on Elm Street, A (1984)",1347,3.28125
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1348,3.80952381
Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),1349,4.5
"Omen, The (1976)",1350,3.36
Blood and Wine (Blood & Wine) (1996),1351,4
Albino Alligator (1996),1352,3.5
"Mirror Has Two Faces, The (1996)",1353,2.961538462
Breaking the Waves (1996),1354,3.975
Nightwatch (1997),1355,2.5
Star Trek: First Contact (1996),1356,3.87804878
Shine (1996),1357,3.945945946
Sling Blade (1996),1358,3.886363636
Jingle All the Way (1996),1359,2.136363636
Paradise Lost: The Child Murders at Robin Hood Hills (1996),1361,4.153846154
"Preacher's Wife, The (1996)",1363,3.357142857
Ridicule (1996),1365,3.6
"Crucible, The (1996)",1366,3.961538462
101 Dalmatians (1996),1367,2.959459459
I Can't Sleep (J'ai pas sommeil) (1994),1369,2.5
Die Hard 2 (1990),1370,3.287878788
Star Trek: The Motion Picture (1979),1371,3.053191489
Star Trek VI: The Undiscovered Country (1991),1372,3.265957447
Star Trek V: The Final Frontier (1989),1373,2.78
Star Trek II: The Wrath of Khan (1982),1374,3.75
Star Trek III: The Search for Spock (1984),1375,3.314814815
Star Trek IV: The Voyage Home (1986),1376,3.5
Batman Returns (1992),1377,3.0859375
Young Guns (1988),1378,3.25
Young Guns II (1990),1379,2.821428571
